tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,neg,neu,pos,compound,neg,neu,pos,compound,neg,neu,pos,compound,neg,neu,pos,compound,neg,neu,pos,compound
"@abnormallyadam Toni wants to get Cheryl out of her Exil, and it works, Cheryl in Red in Toni´s Office - wow - and do you see the little smile on Toni´s Face when Cheryl battles her, that´s foreplay for #Choni",False,en,0,0,2021-02-26 09:28:39,1365232296840855552,"['toni', 'wants', 'get', 'cheryl', 'exil', 'works', 'cheryl', 'red', 'toni', 'office', 'wow', 'see', 'little', 'smile', 'toni', 'face', 'cheryl', 'battles', 'foreplay', 'choni']",toni wants get cheryl exil works cheryl red toni office wow see little smile toni face cheryl battles foreplay choni,0.06,0.803,0.138,0.5279,0.06,0.803,0.138,0.5279,0.06,0.803,0.138,0.5279,0.06,0.803,0.138,0.5279,0.06,0.803,0.138,0.5279
@ratchxd Choni forever,False,en,0,0,2021-02-26 09:14:21,1365228700208402435,"['choni', 'forever']",choni forever,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
@adorainabowl @RiverdaleWriter choni scene like this when?😩,False,en,2,0,2021-02-26 09:05:33,1365226486869934080,"['choni', 'scene', 'like']",choni scene like,0.0,0.706,0.294,0.3612,0.0,0.706,0.294,0.3612,0.0,0.706,0.294,0.3612,0.0,0.706,0.294,0.3612,0.0,0.706,0.294,0.3612
"RT @chonisational: The day y’all stop associating choni with any straight couple is the day I win, we don’t need them in the middle of het…",False,en,0,7,2021-02-26 08:17:27,1365214378862252032,"['day', 'stop', 'associating', 'choni', 'straight', 'couple', 'day', 'win', 'need', 'middle', 'het']",day stop associating choni straight couple day win need middle het,0.074,0.736,0.191,0.5423,0.074,0.736,0.191,0.5423,0.074,0.736,0.191,0.5423,0.074,0.736,0.191,0.5423,0.074,0.736,0.191,0.5423
RT @tonistopazz: PUSHING AND PULLING IN CONCLUSION CHONI ENDGAME https://t.co/O65CyQ9jXE,False,en,0,11,2021-02-26 08:10:46,1365212696992309251,"['pushing', 'pulling', 'conclusion', 'choni', 'endgame']",pushing pulling conclusion choni endgame,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @chonibIossom: choni’s colors being red and blue like romeo and juliet 🥺 https://t.co/IAJIL52cg9,False,en,0,85,2021-02-26 08:10:28,1365212622744743936,"['choni', 'colors', 'red', 'blue', 'like', 'romeo', 'juliet']",choni colors red blue like romeo juliet,0.0,0.828,0.172,0.3612,0.0,0.828,0.172,0.3612,0.0,0.828,0.172,0.3612,0.0,0.828,0.172,0.3612,0.0,0.828,0.172,0.3612
fuuUucck #choni #cherylblossom #Riverdale #madelainepetsch https://t.co/pySxRsi5Hx,True,en,0,0,2021-02-26 08:07:21,1365211838712061952,"['fuuuucck', 'choni', 'cherylblossom', 'riverdale', 'madelainepetsch']",fuuuucck choni cherylblossom riverdale madelainepetsch,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
when choni serve this after getting back together &gt;&gt;&gt;&gt; https://t.co/j46FbEA6aS,False,en,0,0,2021-02-26 07:51:04,1365207741350903809,"['choni', 'serve', 'getting', 'back', 'together', 'gt', 'gt', 'gt', 'gt']",choni serve getting back together gt gt gt gt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @cherylstopaaz: IM SO EXCITED FOR THE CHONI SCENE AT THE WHITE WYRM???,False,en,0,1,2021-02-26 07:50:17,1365207544394878979,"['im', 'excited', 'choni', 'scene', 'white', 'wyrm']",im excited choni scene white wyrm,0.0,0.719,0.281,0.6907,0.0,0.719,0.281,0.6907,0.0,0.719,0.281,0.6907,0.0,0.719,0.281,0.6907,0.0,0.719,0.281,0.6907
RT @TheeDaeBaby: its the way Cheryl came back with the red corset and the fuck me pumps. This is now sexual choni warfare https://t.co/ulyC…,False,en,0,18,2021-02-26 07:47:14,1365206774840774658,"['way', 'cheryl', 'came', 'back', 'red', 'corset', 'fuck', 'pumps', 'sexual', 'choni', 'warfare']",way cheryl came back red corset fuck pumps sexual choni warfare,0.206,0.794,0.0,-0.6908,0.206,0.794,0.0,-0.6908,0.206,0.794,0.0,-0.6908,0.206,0.794,0.0,-0.6908,0.206,0.794,0.0,-0.6908
RT @chonibIossom: okay let’s rank the s5 choni moments 🤔 https://t.co/svnfiv2AqT,False,en,0,30,2021-02-26 07:32:18,1365203016543047681,"['okay', 'let', 'rank', 's5', 'choni', 'moments']",okay let rank s5 choni moments,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263
Angst choni a gente quase morrendo e depois enemies to lovers kkkkk,False,en,0,0,2021-02-26 07:32:08,1365202977796014087,"['angst', 'choni', 'gente', 'quase', 'morrendo', 'e', 'depois', 'enemies', 'lovers', 'kkkkk']",angst choni gente quase morrendo e depois enemies lovers kkkkk,0.219,0.548,0.233,0.0516,0.219,0.548,0.233,0.0516,0.219,0.548,0.233,0.0516,0.219,0.548,0.233,0.0516,0.219,0.548,0.233,0.0516
Choni é enemies to friends to lovers to enemies to lovers https://t.co/MShxeUo28U,False,en,0,0,2021-02-26 07:30:18,1365202513406926850,"['choni', 'enemies', 'friends', 'lovers', 'enemies', 'lovers']",choni enemies friends lovers enemies lovers,0.287,0.269,0.444,0.5423,0.287,0.269,0.444,0.5423,0.287,0.269,0.444,0.5423,0.287,0.269,0.444,0.5423,0.287,0.269,0.444,0.5423
Choni forever i hope yall like i took me qnd hour to get it right https://t.co/qDsv110l7K,False,en,0,0,2021-02-26 07:28:06,1365201962417991682,"['choni', 'forever', 'hope', 'yall', 'like', 'took', 'qnd', 'hour', 'get', 'right']",choni forever hope yall like took qnd hour get right,0.0,0.69,0.31,0.6597,0.0,0.69,0.31,0.6597,0.0,0.69,0.31,0.6597,0.0,0.69,0.31,0.6597,0.0,0.69,0.31,0.6597
"RT @abnormallyadam: #Riverdale 5x06 REACTION is now LIVE!

Barchie getting steamy!! I SEE YOU HAND PRINT. Veronica Lodge is a queen and Cha…",False,en,0,18,2021-02-26 07:15:03,1365198676860297216,"['riverdale', '5x06', 'reaction', 'live', 'barchie', 'getting', 'steamy', 'see', 'hand', 'print', 'veronica', 'lodge', 'queen', 'cha']",riverdale 5x06 reaction live barchie getting steamy see hand print veronica lodge queen cha,0.0,0.806,0.194,0.7012,0.0,0.806,0.194,0.7012,0.0,0.806,0.194,0.7012,0.0,0.806,0.194,0.7012,0.0,0.806,0.194,0.7012
Choni en batalla ..... I LOVE IT 🔥🔥🔥🔥 #Riverdale https://t.co/KNkb59s93q,False,en,0,0,2021-02-26 07:06:27,1365196511580196864,"['choni', 'en', 'batalla', 'love', 'riverdale']",choni en batalla love riverdale,0.0,0.619,0.381,0.7125,0.0,0.619,0.381,0.7125,0.0,0.619,0.381,0.7125,0.0,0.619,0.381,0.7125,0.0,0.619,0.381,0.7125
horrible people attracted by this horrible horrible ship. unsurprising. mass quote me please u probably are friends with or are a racist homophobic bughead from the 2018-2019 era who said choni doesn’t deserve screentime anyway https://t.co/JzpQx1LsF5,False,en,28,0,2021-02-26 06:57:24,1365194235595476995,"['horrible', 'people', 'attracted', 'horrible', 'horrible', 'ship', 'unsurprising', 'mass', 'quote', 'please', 'u', 'probably', 'friends', 'racist', 'homophobic', 'bughead', '2018', '2019', 'era', 'said', 'choni', 'deserve', 'screentime', 'anyway']",horrible people attracted horrible horrible ship unsurprising mass quote please u probably friends racist homophobic bughead 2018 2019 era said choni deserve screentime anyway,0.292,0.543,0.165,-0.8074,0.292,0.543,0.165,-0.8074,0.292,0.543,0.165,-0.8074,0.292,0.543,0.165,-0.8074,0.292,0.543,0.165,-0.8074
@transjnpr @blossom_choni @dykespeon Really? What went wrong with it? I’m curious cause I always read them in my own time so I never came across the fandom,False,en,2,0,2021-02-26 06:42:56,1365190596059627520,"['really', 'went', 'wrong', 'curious', 'cause', 'always', 'read', 'time', 'never', 'came', 'across', 'fandom']",really went wrong curious cause always read time never came across fandom,0.128,0.792,0.079,-0.345,0.128,0.792,0.079,-0.345,0.128,0.792,0.079,-0.345,0.128,0.792,0.079,-0.345,0.128,0.792,0.079,-0.345
my baby cheryl being compared to that block of wood nathan tho...... i’ll allow it because choni soulmates and endgame but know it pains me greatly 😔,False,en,3,0,2021-02-26 06:41:08,1365190139899740162,"['baby', 'cheryl', 'compared', 'block', 'wood', 'nathan', 'tho', 'allow', 'choni', 'soulmates', 'endgame', 'know', 'pains', 'greatly']",baby cheryl compared block wood nathan tho allow choni soulmates endgame know pains greatly,0.188,0.764,0.048,-0.6369,0.188,0.764,0.048,-0.6369,0.188,0.764,0.048,-0.6369,0.188,0.764,0.048,-0.6369,0.188,0.764,0.048,-0.6369
@KiarasIris This was me after the choni break up bc I had a call with my gf 😭😂,False,en,0,0,2021-02-26 06:27:02,1365186593821253635,"['choni', 'break', 'bc', 'call', 'gf']",choni break bc call gf,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @lovelltrin: the white writers really thought they could get away with this,True,en,0,195,2021-02-26 06:17:37,1365184223041232898,"['white', 'writers', 'really', 'thought', 'could', 'get', 'away']",white writers really thought could get away,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"@BrianEPaterson This whole season has been excellent, yes. Love seeing Toni and Barchie!! Ready to see more of Choni, though I'm enjoying the build up you guys have set up for them.",False,en,16,0,2021-02-26 06:14:25,1365183420414918658,"['whole', 'season', 'excellent', 'yes', 'love', 'seeing', 'toni', 'barchie', 'ready', 'see', 'choni', 'though', 'enjoying', 'build', 'guys', 'set']",whole season excellent yes love seeing toni barchie ready see choni though enjoying build guys set,0.0,0.612,0.388,0.9523,0.0,0.612,0.388,0.9523,0.0,0.612,0.388,0.9523,0.0,0.612,0.388,0.9523,0.0,0.612,0.388,0.9523
@BrianEPaterson hell yesssss y'all are killing it with the #VARCHIE  slow burn  the crumbs are delicious  can't wait to see what u have planned with #bughead and #choni https://t.co/VBX3ecIdIY,False,en,5,0,2021-02-26 06:12:09,1365182849813471233,"['hell', 'yesssss', 'killing', 'varchie', 'slow', 'burn', 'crumbs', 'delicious', 'wait', 'see', 'u', 'planned', 'bughead', 'choni']",hell yesssss killing varchie slow burn crumbs delicious wait see u planned bughead choni,0.239,0.663,0.098,-0.743,0.239,0.663,0.098,-0.743,0.239,0.663,0.098,-0.743,0.239,0.663,0.098,-0.743,0.239,0.663,0.098,-0.743
@BrianEPaterson y'all  giving toni and Tabitha the spot light  letting kangs speak more then once per epsiode and giving us   bughead varchie and choni crumbs every episode and setting up some amazing slow burns  for each couple   of course episode was amazing,False,en,6,0,2021-02-26 06:05:07,1365181077468364801,"['giving', 'toni', 'tabitha', 'spot', 'light', 'letting', 'kangs', 'speak', 'per', 'epsiode', 'giving', 'us', 'bughead', 'varchie', 'choni', 'crumbs', 'every', 'episode', 'setting', 'amazing', 'slow', 'burns', 'couple', 'course', 'episode', 'amazing']",giving toni tabitha spot light letting kangs speak per epsiode giving us bughead varchie choni crumbs every episode setting amazing slow burns couple course episode amazing,0.0,0.754,0.246,0.9081,0.0,0.754,0.246,0.9081,0.0,0.754,0.246,0.9081,0.0,0.754,0.246,0.9081,0.0,0.754,0.246,0.9081
"@finneas Beautiful, beautiful, beautiful!! Such an amazing doc🥺❤️",False,en,0,0,2021-02-26 05:40:38,1365174917113798659,"['beautiful', 'beautiful', 'beautiful', 'amazing', 'doc']",beautiful beautiful beautiful amazing doc,0.0,0.199,0.801,0.9523,0.0,0.199,0.801,0.9523,0.0,0.199,0.801,0.9523,0.0,0.199,0.801,0.9523,0.0,0.199,0.801,0.9523
RT @finneas: The Doc is one of those things that chokes me up if I watch literally any of it but I am so glad it is yours and I am so glad…,False,en,0,858,2021-02-26 05:40:16,1365174825514389506,"['doc', 'one', 'things', 'chokes', 'watch', 'literally', 'glad', 'glad']",doc one things chokes watch literally glad glad,0.057,0.793,0.15,0.6485,0.057,0.793,0.15,0.6485,0.057,0.793,0.15,0.6485,0.057,0.793,0.15,0.6485,0.057,0.793,0.15,0.6485
ive always thot choni kinda boring because it reduced their personalities and especially tonis storylines to just being about cheryl but i am holding out hope that theyre about to rectify all that,False,en,0,0,2021-02-26 05:15:39,1365168628300214273,"['ive', 'always', 'thot', 'choni', 'kinda', 'boring', 'reduced', 'personalities', 'especially', 'tonis', 'storylines', 'cheryl', 'holding', 'hope', 'theyre', 'rectify']",ive always thot choni kinda boring reduced personalities especially tonis storylines cheryl holding hope theyre rectify,0.043,0.849,0.109,0.5182,0.043,0.849,0.109,0.5182,0.043,0.849,0.109,0.5182,0.043,0.849,0.109,0.5182,0.043,0.849,0.109,0.5182
THEYRE REALLY GIVING ME WHAT THE RVD WRITERS ARE AFRAID TO DO WITH CHONI https://t.co/mUp7TnkCXd,True,en,8,0,2021-02-26 05:10:43,1365167387604115458,"['theyre', 'really', 'giving', 'rvd', 'writers', 'afraid', 'choni']",theyre really giving rvd writers afraid choni,0.0,0.771,0.229,0.6321,0.0,0.771,0.229,0.6321,0.0,0.771,0.229,0.6321,0.0,0.771,0.229,0.6321,0.0,0.771,0.229,0.6321
"you don’t understand i NEED choni to do this 
https://t.co/TjzauF2KnN",False,en,91,7,2021-02-26 05:08:01,1365166709506674688,"['understand', 'need', 'choni']",understand need choni,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"RT @youcouldsell: cw // doc spoilers 
-
-
-
-
-
-
seeing billie so sad while in a car but immediately smile and look happy as soon as she g…",False,en,0,39,2021-02-26 05:07:31,1365166581513338882,"['cw', 'doc', 'spoilers', 'seeing', 'billie', 'sad', 'car', 'immediately', 'smile', 'look', 'happy', 'soon', 'g']",cw doc spoilers seeing billie sad car immediately smile look happy soon g,0.078,0.66,0.261,0.7785,0.078,0.66,0.261,0.7785,0.078,0.66,0.261,0.7785,0.078,0.66,0.261,0.7785,0.078,0.66,0.261,0.7785
"@dlwlsana Helppp, I watched the whole show till the season 3 because of Choni. I'm not going back to it if at least Betty and Veronica aren't getting together 😂😂",False,en,1,0,2021-02-26 05:03:21,1365165531867869185,"['helppp', 'watched', 'whole', 'show', 'till', 'season', '3', 'choni', 'going', 'back', 'least', 'betty', 'veronica', 'getting', 'together']",helppp watched whole show till season 3 choni going back least betty veronica getting together,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
@chonisofty HAPPY HAPPY HAPPY HAPPY BIRTHDAY TO YOUUUUUUU!!!🥳🥳🥳❤️❤️ WISHING YOU THE BEST DAY EVER!! LOTS OF LOVEEEE ❤️🥺‼️,False,en,1,0,2021-02-26 05:02:20,1365165278976499712,"['happy', 'happy', 'happy', 'happy', 'birthday', 'youuuuuuu', 'wishing', 'best', 'day', 'ever', 'lots', 'loveeee']",happy happy happy happy birthday youuuuuuu wishing best day ever lots loveeee,0.0,0.312,0.688,0.9826,0.0,0.312,0.688,0.9826,0.0,0.312,0.688,0.9826,0.0,0.312,0.688,0.9826,0.0,0.312,0.688,0.9826
"@FANCYTWICE9 Lmao😭, you need to continue....(spolier- choni, bughead brokeup)",False,en,0,0,2021-02-26 05:00:22,1365164782538563584,"['lmao', 'need', 'continue', 'spolier', 'choni', 'bughead', 'brokeup']",lmao need continue spolier choni bughead brokeup,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @mvdelaine: she's cried in every single episode https://t.co/aXZZIavqpz,False,en,0,20,2021-02-26 04:53:55,1365163159871492098,"['cried', 'every', 'single', 'episode']",cried every single episode,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818
RT @chonis_topaz: Popular opinion: Cheryl and Toni need to hook up already,False,en,0,4,2021-02-26 04:53:49,1365163132990205953,"['popular', 'opinion', 'cheryl', 'toni', 'need', 'hook', 'already']",popular opinion cheryl toni need hook already,0.0,0.797,0.203,0.4215,0.0,0.797,0.203,0.4215,0.0,0.797,0.203,0.4215,0.0,0.797,0.203,0.4215,0.0,0.797,0.203,0.4215
"stolen 

who is your acc dedicated to?
username - choni
icon - harley quinn
header - also dc’s harley quinn tv show
pinned - its Harley themed but includes everyone
loc - gotham city
bio - cheryl (yes im having an identity crisis bc of it)
dn - myself + harley",False,en,2,0,2021-02-26 04:44:19,1365160745533640704,"['stolen', 'acc', 'dedicated', 'username', 'choni', 'icon', 'harley', 'quinn', 'header', 'also', 'dc', 'harley', 'quinn', 'tv', 'show', 'pinned', 'harley', 'themed', 'includes', 'everyone', 'loc', 'gotham', 'city', 'bio', 'cheryl', 'yes', 'im', 'identity', 'crisis', 'bc', 'dn', 'harley']",stolen acc dedicated username choni icon harley quinn header also dc harley quinn tv show pinned harley themed includes everyone loc gotham city bio cheryl yes im identity crisis bc dn harley,0.156,0.804,0.04,-0.775,0.156,0.804,0.04,-0.775,0.156,0.804,0.04,-0.775,0.156,0.804,0.04,-0.775,0.156,0.804,0.04,-0.775
"@emmasben nah issokay,as long as my choni still together",False,en,0,0,2021-02-26 04:39:50,1365159615856402436,"['nah', 'issokay', 'long', 'choni', 'still', 'together']",nah issokay long choni still together,0.149,0.851,0.0,-0.1027,0.149,0.851,0.0,-0.1027,0.149,0.851,0.0,-0.1027,0.149,0.851,0.0,-0.1027,0.149,0.851,0.0,-0.1027
RT @beautifullyles: talk shit on riverdale all you want but they’re doing really good with adult choni after the 7 year time jump madelaine…,False,en,0,8,2021-02-26 04:38:18,1365159230714634247,"['talk', 'shit', 'riverdale', 'want', 'really', 'good', 'adult', 'choni', '7', 'year', 'time', 'jump', 'madelaine']",talk shit riverdale want really good adult choni 7 year time jump madelaine,0.083,0.721,0.196,0.4835,0.083,0.721,0.196,0.4835,0.083,0.721,0.196,0.4835,0.083,0.721,0.196,0.4835,0.083,0.721,0.196,0.4835
@chonisofty barb &amp;&amp; a choni ? such a win pop awf queen 😩,False,en,1,0,2021-02-26 04:34:22,1365158239906668546,"['barb', 'amp', 'amp', 'choni', 'win', 'pop', 'awf', 'queen']",barb amp amp choni win pop awf queen,0.0,0.678,0.322,0.5859,0.0,0.678,0.322,0.5859,0.0,0.678,0.322,0.5859,0.0,0.678,0.322,0.5859,0.0,0.678,0.322,0.5859
"RT @availablebiebzs: He stood looking at me, with HIS eyes!  I literally cried in his arms for five minutes, when I sobbed (she makes the g…",False,en,0,104,2021-02-26 04:33:20,1365157980413509635,"['stood', 'looking', 'eyes', 'literally', 'cried', 'arms', 'five', 'minutes', 'sobbed', 'makes', 'g']",stood looking eyes literally cried arms five minutes sobbed makes g,0.208,0.792,0.0,-0.6996,0.208,0.792,0.0,-0.6996,0.208,0.792,0.0,-0.6996,0.208,0.792,0.0,-0.6996,0.208,0.792,0.0,-0.6996
RT @ariwadubil: god is woman and that woman is billie https://t.co/GV0O8VD4Kj,False,en,0,24,2021-02-26 04:33:08,1365157931763851265,"['god', 'woman', 'woman', 'billie']",god woman woman billie,0.0,0.826,0.174,0.2732,0.0,0.826,0.174,0.2732,0.0,0.826,0.174,0.2732,0.0,0.826,0.174,0.2732,0.0,0.826,0.174,0.2732
So I’ve read two fics both about 150k in the past 24 hours.. what did you do today 🙃,False,en,4,0,2021-02-26 04:32:36,1365157794182217730,"['read', 'two', 'fics', '150k', 'past', '24', 'hours', 'today']",read two fics 150k past 24 hours today,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @billboard: Billie Eilish's #TheWorldsALittleBlurry documentary tells the coming-of-age story behind one of the biggest pop stars in the…,False,en,0,102,2021-02-26 04:31:58,1365157637285896197,"['billie', 'eilish', 'theworldsalittleblurry', 'documentary', 'tells', 'coming', 'age', 'story', 'behind', 'one', 'biggest', 'pop', 'stars']",billie eilish theworldsalittleblurry documentary tells coming age story behind one biggest pop stars,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"RT @thatgirlambb: spoilers?//
-
-
-
-
i really feel for billie. in her relationship with a 22yr old she seemed to be the more mature one...…",False,en,0,169,2021-02-26 04:31:49,1365157598912249860,"['spoilers', 'really', 'feel', 'billie', 'relationship', '22yr', 'old', 'seemed', 'mature', 'one']",spoilers really feel billie relationship 22yr old seemed mature one,0.0,0.866,0.134,0.4754,0.0,0.866,0.134,0.4754,0.0,0.866,0.134,0.4754,0.0,0.866,0.134,0.4754,0.0,0.866,0.134,0.4754
"A must watch, such an amazing, beautiful, and well put together documentary. https://t.co/RAOpKFlQZr",True,en,0,0,2021-02-26 04:30:35,1365157286809853955,"['must', 'watch', 'amazing', 'beautiful', 'well', 'put', 'together', 'documentary']",must watch amazing beautiful well put together documentary,0.0,0.479,0.521,0.8689,0.0,0.479,0.521,0.8689,0.0,0.479,0.521,0.8689,0.0,0.479,0.521,0.8689,0.0,0.479,0.521,0.8689
