tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,neg,neu,pos
"If you can’t actually tell what the writers are doing, then you’re in denial. They are setting the storyline up to bring back Bughead and Varchie. If they genuinely wanted BA to be together, they wouldn’t be making Archie this jealous, or bringing back old Bughead feelings.",False,en,1,0,2021-02-24 18:00:12,1364636258086096899,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.5423}","['actually', 'tell', 'writers', 'denial', 'setting', 'storyline', 'bring', 'back', 'bughead', 'varchie', 'genuinely', 'wanted', 'ba', 'together', 'making', 'archie', 'jealous', 'bringing', 'back', 'old', 'bughead', 'feelings']","if you can’t actually tell what the writers are doing, then you’re in denial. they are setting the storyline up to bring back bughead and varchie. if they genuinely wanted ba to be together, they wouldn’t be making archie this jealous, or bringing back old bughead feelings.",0.00,0.00,1.00
"I have a feeling that Varchie is gonna have a faster storyline leading to reconnection than Bughead. 

Bughead is gonna be a long slow burn because there is a lot of rebuilding and conversations and earning of trust that need to happen. 

I just need B*rchie to be done rn.",False,en,10,1,2021-02-24 18:00:08,1364636240583135236,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5859}","['feeling', 'varchie', 'gonna', 'faster', 'storyline', 'leading', 'reconnection', 'bughead', 'bughead', 'gonna', 'long', 'slow', 'burn', 'lot', 'rebuilding', 'conversations', 'earning', 'trust', 'need', 'happen', 'need', 'b', 'rchie', 'done', 'rn']","i have a feeling that varchie is gonna have a faster storyline leading to reconnection than bughead. 

bughead is gonna be a long slow burn because there is a lot of rebuilding and conversations and earning of trust that need to happen. 

i just need b*rchie to be done rn.",0.00,0.00,1.00
bughead is serving slowburn exes to lovers https://t.co/nruIZq5Lxj,False,en,84,6,2021-02-24 17:59:28,1364636073306042374,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5267}","['bughead', 'serving', 'slowburn', 'exes', 'lovers']",bughead is serving slowburn exes to lovers ,0.14,0.00,0.86
bughead is dead regardless though so not matter happens I still win https://t.co/iGlJUY7vVM,False,en,11,0,2021-02-24 17:55:08,1364634982732431366,"{'neg': 0.306, 'neu': 0.488, 'pos': 0.206, 'compound': -0.2149}","['bughead', 'dead', 'regardless', 'though', 'matter', 'happens', 'still', 'win']",bughead is dead regardless though so not matter happens i still win ,0.00,0.00,1.00
@glittereinhart Same. Bughead is bones compared to Varchie right now,False,en,2,0,2021-02-24 17:55:05,1364634972737310720,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'bones', 'compared', 'varchie', 'right']", same. bughead is bones compared to varchie right now,0.00,0.00,1.00
"RT @chonisational: On another note, I’m extremely proud of Cheryl for standing up for herself and not letting those assholes exploit her tr…",False,en,0,13,2021-02-24 17:50:21,1364633781097922562,"{'neg': 0.05, 'neu': 0.718, 'pos': 0.232, 'compound': 0.724}","['another', 'note', 'extremely', 'proud', 'cheryl', 'standing', 'letting', 'assholes', 'exploit', 'tr']","rt : on another note, i’m extremely proud of cheryl for standing up for herself and not letting those assholes exploit her tr…",0.00,0.00,1.00
@Deckerstar_6666 Defo Bughead...was one even before Riverdale...I always thought Jug and Betty could have had a great relationship if given a chance.,False,en,10,0,2021-02-24 17:49:46,1364633633189990404,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7269}","['defo', 'bughead', 'one', 'even', 'riverdale', 'always', 'thought', 'jug', 'betty', 'could', 'great', 'relationship', 'given', 'chance']", 6666 defo bughead...was one even before riverdale...i always thought jug and betty could have had a great relationship if given a chance.,0.11,0.21,0.68
this season im varchie&gt;&gt;&gt;bughead for now,False,en,178,7,2021-02-24 17:49:22,1364633532409270278,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['season', 'im', 'varchie', 'gt', 'gt', 'gt', 'bughead']",this season im varchie&gt;&gt;&gt;bughead for now,0.00,0.00,1.00
"Still got 3 days to vote
#TeamBughead #Bughead https://t.co/tTxVmgpPkX",True,en,1,0,2021-02-24 17:45:42,1364632609268064257,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['still', 'got', '3', 'days', 'vote', 'teambughead', 'bughead']","still got 3 days to vote
teambughead bughead ",0.00,0.00,1.00
"if i see any bughead talking shit about archie bc of the scene with him and cheryl... archie deserved cheryl going off on him, but let's not forget how bughead exploited cheryls traumas MULTIPLE times, and they never felt bad for it. difference is, i can see archie apologizing.",False,en,1,0,2021-02-24 17:42:37,1364631834009698313,"{'neg': 0.205, 'neu': 0.697, 'pos': 0.098, 'compound': -0.7412}","['see', 'bughead', 'talking', 'shit', 'archie', 'bc', 'scene', 'cheryl', 'archie', 'deserved', 'cheryl', 'going', 'let', 'forget', 'bughead', 'exploited', 'cheryls', 'traumas', 'multiple', 'times', 'never', 'felt', 'bad', 'difference', 'see', 'archie', 'apologizing']","if i see any bughead talking shit about archie bc of the scene with him and cheryl... archie deserved cheryl going off on him, but let's not forget how bughead exploited cheryls traumas multiple times, and they never felt bad for it. difference is, i can see archie apologizing.",0.00,0.04,0.96
RT @tcpazs: why is there a choni step-siblings fic 😐😐 stop trying to steal bughead’s tropes it’s disrespectful,False,en,0,6,2021-02-24 17:41:35,1364631574000492547,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.6597}","['choni', 'step', 'siblings', 'fic', 'stop', 'trying', 'steal', 'bughead', 'tropes', 'disrespectful']",rt : why is there a choni step-siblings fic :neutral face::neutral face: stop trying to steal bughead’s tropes it’s disrespectful,0.00,0.00,1.00
@BrianEPaterson Only for Jughead and some interaction of Bughead https://t.co/jhxYeTcvPi,False,en,8,0,2021-02-24 17:38:59,1364630920490323968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jughead', 'interaction', 'bughead']", only for jughead and some interaction of bughead ,0.00,0.00,1.00
@dcvinas BUGHEAD AS DELENA???? HELP,False,en,1,0,2021-02-24 17:38:38,1364630832393183234,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.659}","['bughead', 'delena', 'help']", bughead as delena???? help,0.00,0.00,1.00
@BrianEPaterson bughead please https://t.co/Y5DsU0TeyG,False,en,7,1,2021-02-24 17:37:52,1364630637882277891,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}","['bughead', 'please']", bughead please ,0.00,0.00,1.00
@Aestheticlils It's not even that. But it's just so obvious that their story isn't over. Why put veronica in a marriage that can't work out? Why give bughead a storyline that has them work through their feelings again? They are hinting that there is so much left that we don't know about them,False,en,1,0,2021-02-24 17:37:26,1364630527572115458,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['even', 'obvious', 'story', 'put', 'veronica', 'marriage', 'work', 'give', 'bughead', 'storyline', 'work', 'feelings', 'hinting', 'much', 'left', 'know']", it's not even that. but it's just so obvious that their story isn't over. why put veronica in a marriage that can't work out? why give bughead a storyline that has them work through their feelings again? they are hinting that there is so much left that we don't know about them,0.00,0.00,1.00
@BrianEPaterson We want bughead,False,en,15,2,2021-02-24 17:35:42,1364630092400513026,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.0772}","['want', 'bughead']", we want bughead,0.00,0.00,1.00
@cmaroon bughead endgame https://t.co/YRT6LuDiGI,False,en,3,0,2021-02-24 17:35:28,1364630035760623620,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'endgame']", bughead endgame ,0.50,0.00,0.50
@BrianEPaterson maybe if we get bughead,False,en,18,0,2021-02-24 17:33:17,1364629485895774211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['maybe', 'get', 'bughead']", maybe if we get bughead,0.00,0.00,1.00
bughead was kissing and archie looked super good i think you watched riverdale wrong https://t.co/rwRVMKTVFx https://t.co/d6Xin7BPnm,True,en,6,0,2021-02-24 17:31:56,1364629146303950850,"{'neg': 0.126, 'neu': 0.447, 'pos': 0.427, 'compound': 0.8126}","['bughead', 'kissing', 'archie', 'looked', 'super', 'good', 'think', 'watched', 'riverdale', 'wrong']",bughead was kissing and archie looked super good i think you watched riverdale wrong  ,0.07,0.00,0.93
rumor has it that archie bought a team bughead t-shirt after this https://t.co/QkfqgyHPv7,False,en,200,18,2021-02-24 17:29:31,1364628538247110657,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['rumor', 'archie', 'bought', 'team', 'bughead', 'shirt']",rumor has it that archie bought a team bughead t-shirt after this ,0.00,0.00,1.00
@andrcwsbctty @Barchiecute Exactly. Bughead and Varchie were high school romances. Archie and Betty are adults and the real deal.,False,en,4,0,2021-02-24 17:29:28,1364628524674535425,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}","['exactly', 'bughead', 'varchie', 'high', 'school', 'romances', 'archie', 'betty', 'adults', 'real', 'deal']",  exactly. bughead and varchie were high school romances. archie and betty are adults and the real deal.,0.00,0.00,1.00
RT @smugheadjones: @CW_Riverdale bughead endgame https://t.co/GZOeu8785Z,False,en,0,1,2021-02-24 17:29:11,1364628455191642121,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'endgame']",rt :  riverdale bughead endgame ,0.25,0.00,0.75
bughead was making out in front of him and this was his face but whatever you say ig... https://t.co/DM0P0C3K1u https://t.co/QnpeTwwtlA,True,en,103,7,2021-02-24 17:25:31,1364627530892861443,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'making', 'front', 'face', 'whatever', 'say', 'ig']",bughead was making out in front of him and this was his face but whatever you say ig...  ,0.00,0.11,0.89
"Ok, I’ll be back for the Bughead crumbs tonight😘
#Riverdale #Bughead",False,en,12,0,2021-02-24 17:23:55,1364627125932756992,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}","['ok', 'back', 'bughead', 'crumbs', 'tonight', 'riverdale', 'bughead']","ok, i’ll be back for the bughead crumbs tonight:face blowing a kiss:
riverdale bughead",0.00,0.00,1.00
"@frqlinns I like Bughead and Delena. Delena is one of my top otps, and Bughead isn't. But its definitely different dynamics",False,en,0,0,2021-02-24 17:19:32,1364626023317442561,"{'neg': 0.092, 'neu': 0.649, 'pos': 0.26, 'compound': 0.484}","['like', 'bughead', 'delena', 'delena', 'one', 'top', 'otps', 'bughead', 'definitely', 'different', 'dynamics']"," i like bughead and delena. delena is one of my top otps, and bughead isn't. but its definitely different dynamics",0.05,0.00,0.95
"Just on here to say that Toni prefers Bughead / Varchie and it shows 👀
#Bughead #Varchie #Riverdale https://t.co/GZkndsqqnU",False,en,12,0,2021-02-24 17:19:29,1364626014140162048,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['say', 'toni', 'prefers', 'bughead', 'varchie', 'shows', 'bughead', 'varchie', 'riverdale']","just on here to say that toni prefers bughead / varchie and it shows :eyes:
bughead varchie riverdale ",0.00,0.00,1.00
@BrianEPaterson yess for tabitha and jughead cheryl .toni and varchie bughead crumbs,False,en,10,0,2021-02-24 17:19:08,1364625925967663110,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['yess', 'tabitha', 'jughead', 'cheryl', 'toni', 'varchie', 'bughead', 'crumbs']", yess for tabitha and jughead cheryl .toni and varchie bughead crumbs,0.00,0.00,1.00
@BrianEPaterson we want bughead brian https://t.co/GJ9YbsBKjU,False,en,30,2,2021-02-24 17:18:48,1364625839564980229,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}","['want', 'bughead', 'brian']", we want bughead brian ,0.00,0.00,1.00
@hstgoldxn deve ter sido um hacker bughead fa,False,en,0,0,2021-02-24 17:15:49,1364625089321463810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['deve', 'ter', 'sido', 'um', 'hacker', 'bughead', 'fa']", deve ter sido um hacker bughead fa,0.00,0.00,1.00
Sorry but B*rchie is Matt and Elena fleeting and has no chemistry Bughead would be Stelena like I like them https://t.co/JZ9WTmzE1O,True,en,2,0,2021-02-24 17:15:39,1364625045813870598,"{'neg': 0.149, 'neu': 0.605, 'pos': 0.246, 'compound': 0.5499}","['sorry', 'b', 'rchie', 'matt', 'elena', 'fleeting', 'chemistry', 'bughead', 'would', 'stelena', 'like', 'like']",sorry but b*rchie is matt and elena fleeting and has no chemistry bughead would be stelena like i like them ,0.10,0.00,0.90
@CWRiverdaleNew Noooooo.....I want #bughead not #barchie 🥲😭😭,False,en,0,0,2021-02-24 17:12:24,1364624230160105472,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}","['noooooo', 'want', 'bughead', 'barchie']", noooooo.....i want bughead not barchie :smiling face with tear::loudly crying face::loudly crying face:,0.00,0.11,0.89
Platonic Varchie (and Bughead) is all I ever wanted because while their friendships have always been way more interesting and really good,False,en,3,0,2021-02-24 17:08:41,1364623294893150208,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.831}","['platonic', 'varchie', 'bughead', 'ever', 'wanted', 'friendships', 'always', 'way', 'interesting', 'really', 'good']",platonic varchie (and bughead) is all i ever wanted because while their friendships have always been way more interesting and really good,0.05,0.00,0.95
@ttypicalrubyy @BUGGIEDALE @bugheadconfess_ Thank you!,False,en,0,0,2021-02-24 17:06:14,1364622676279582722,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}",['thank'],    thank you!,0.00,0.00,1.00
bughead next cheryl keep going baby,False,en,5,0,2021-02-24 17:05:48,1364622567659630597,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'next', 'cheryl', 'keep', 'going', 'baby']",bughead next cheryl keep going baby,0.00,0.00,1.00
"@glittereinhart The bottom line is
Bughead was the most popular thing about the show for 4 yrs.
Barchies are terrified that if Bugheads stop watching the ratings will turn to shit &amp; everyone will blame the Barchie storyline &amp; the writers will either kill Barchie or the show will get cancelled",False,en,7,1,2021-02-24 17:05:19,1364622445286686723,"{'neg': 0.291, 'neu': 0.662, 'pos': 0.048, 'compound': -0.9414}","['bottom', 'line', 'bughead', 'popular', 'thing', 'show', '4', 'yrs', 'barchies', 'terrified', 'bugheads', 'stop', 'watching', 'ratings', 'turn', 'shit', 'amp', 'everyone', 'blame', 'barchie', 'storyline', 'amp', 'writers', 'either', 'kill', 'barchie', 'show', 'get', 'cancelled']"," the bottom line is
bughead was the most popular thing about the show for 4 yrs.
barchies are terrified that if bugheads stop watching the ratings will turn to shit &amp; everyone will blame the barchie storyline &amp; the writers will either kill barchie or the show will get cancelled",0.00,0.00,1.00
If you're bughead stan who hates betty then r0t in hell dumb b!tch,False,en,3,0,2021-02-24 17:03:46,1364622058039222272,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.902}","['bughead', 'stan', 'hates', 'betty', 'r0t', 'hell', 'dumb', 'b', 'tch']",if you're bughead stan who hates betty then r0t in hell dumb b!tch,0.00,0.15,0.85
choni stelena? bughead DELENA? what is thisss? https://t.co/9EJsRUKKKN,True,en,3,0,2021-02-24 17:03:18,1364621939726245892,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'stelena', 'bughead', 'delena', 'thisss']",choni stelena? bughead delena? what is thisss? ,0.00,0.00,1.00
@juqheadjonez Young falice is close enough to bughead ig,False,en,2,0,2021-02-24 17:02:45,1364621802366930946,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['young', 'falice', 'close', 'enough', 'bughead', 'ig']", young falice is close enough to bughead ig,0.00,0.00,1.00
"@bugheadspov @Bughead_Support I blocked them too... they think they are being mature, but it’s not mature to keep quoting people and moaning because they have a different opinion to you... if you don’t agree with it then just let it be? That’s mature.",False,en,5,0,2021-02-24 17:01:05,1364621381162463232,"{'neg': 0.062, 'neu': 0.69, 'pos': 0.248, 'compound': 0.886}","['blocked', 'think', 'mature', 'mature', 'keep', 'quoting', 'people', 'moaning', 'different', 'opinion', 'agree', 'let', 'mature']","  support i blocked them too... they think they are being mature, but it’s not mature to keep quoting people and moaning because they have a different opinion to you... if you don’t agree with it then just let it be? that’s mature.",0.00,0.05,0.95
BUGHEAD IS DELENA ?? i think the fuck not the direspect i will not take it https://t.co/hKgqAqDnYi,True,en,13,0,2021-02-24 16:58:41,1364620776800800768,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.594}","['bughead', 'delena', 'think', 'fuck', 'direspect', 'take']",bughead is delena ?? i think the fuck not the direspect i will not take it ,0.00,0.00,1.00
@_carolaraguez_ block de bughead eu amo,False,en,0,0,2021-02-24 16:57:57,1364620593652502536,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}","['carolaraguez', 'block', 'de', 'bughead', 'eu', 'amo']", block de bughead eu amo,0.00,0.00,1.00
@arianatweets any bughead crumbs today?,False,en,0,0,2021-02-24 16:56:32,1364620238495580164,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'crumbs', 'today']", any bughead crumbs today?,0.00,0.00,1.00
@bughead_love00 @BUGGIEDALE It’s on @bugheadconfess_ account !,False,en,1,0,2021-02-24 16:56:06,1364620126394449920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['account'], love00  it’s on   account !,0.20,0.00,0.80
in every tweet delena is bughead so i think it’s okay,False,en,9,0,2021-02-24 16:48:46,1364618280695181316,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.2878}","['every', 'tweet', 'delena', 'bughead', 'think', 'okay']",in every tweet delena is bughead so i think it’s okay,0.00,0.00,1.00
